,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude,Invoice ID,Unit price,Tax 5%
10814,,C,Vientiane,Normal,Female,Sports and travel,,12,,1019.5895179422646,2022-10-23,10:47,Cash,392.1498145931787,4.761905,627.4397033490859,15.90960344506615,17.974855,102.630867,JGU-17-PQGW,32.67915121609823,627.4397033490859
10815,,F,Vientiane,Normal,Male,Sports and travel,,12,,874.6512371980182,2022-08-24,10:35,Credit card,336.40432199923777,4.761905,538.2469151987805,9.87746230238833,17.974855,102.630867,DJH-08-MF8R,28.03369349993648,538.2469151987805
10816,,F,Chiang Mai,Member,Female,Home and lifestyle,,10,,1016.2082659653206,2022-05-21,17:58,Ewallet,390.8493330635848,4.761905,625.3589329017358,5.844945059458658,18.796143,98.979263,MMA-67-EKP7,39.08493330635848,625.3589329017358
10817,,B,Vientiane,Member,Female,Fashion accessories,,17,,2012.2316056099464,2022-05-01,17:37,Ewallet,773.9352329269025,4.761905,1238.296372683044,8.148060647766613,17.974855,102.630867,IGP-09-X39N,45.52560193687662,1238.296372683044
10818,,A,Vientiane,Member,Male,Food and beverages,,10,,1238.2899857417044,2022-12-27,14:41,Ewallet,476.26537913142477,4.761905,762.0246066102796,11.13007663740626,17.974855,102.630867,IPB-88-7UIS,47.62653791314248,762.0246066102796
10819,,A,Luang Prabang,Member,Male,Food and beverages,,11,,2417.466329127372,2022-01-09,11:12,Cash,929.794741972066,4.761905,1487.6715871553058,16.118429300915636,19.889271,102.133453,MLI-37-A222,84.52679472473328,1487.6715871553058
10820,,F,Vientiane,Member,Male,Sports and travel,,16,,1060.724602591186,2022-03-07,14:43,Credit card,407.97100099661003,4.761905,652.7536015945761,6.510554409685364,17.974855,102.630867,RXW-83-VR47,25.498187562288127,652.7536015945761
10821,,F,Bangkok,Normal,Female,Fashion accessories,,10,,730.1035557539469,2022-11-05,14:17,Ewallet,280.80905990536417,4.761905,449.2944958485827,17.194011873502397,13.736717,100.523186,GZD-27-GEXD,28.080905990536415,449.2944958485827
10822,,E,Luang Prabang,Member,Female,Home and lifestyle,,13,,1313.826825799923,2022-03-22,17:45,Ewallet,505.31800992304727,4.761905,808.5088158768757,19.95426637943616,19.889271,102.133453,WEC-85-DVXA,38.87061614792671,808.5088158768757
10823,,E,Bangkok,Normal,Male,Sports and travel,,18,,5017.255163769055,2022-09-17,14:04,Ewallet,1929.7135245265595,4.761905,3087.5416392424954,16.823864647686882,13.736717,100.523186,TMV-90-JY23,107.20630691814219,3087.5416392424954
10824,,E,Chiang Mai,Normal,Female,Health and beauty,,17,,3662.433773199489,2022-04-15,10:12,Ewallet,1408.6283743074957,4.761905,2253.8053988919933,12.106047800433222,18.796143,98.979263,ZLP-91-WGKL,82.86049260632328,2253.8053988919933
10825,,A,Luang Prabang,Normal,Male,Food and beverages,,17,,4112.233893610764,2022-04-07,10:10,Ewallet,1581.6284206195246,4.761905,2530.6054729912394,13.522403162689196,19.889271,102.133453,SZH-76-HPKJ,93.03696591879556,2530.6054729912394
10826,,B,Vientiane,Normal,Female,Electronic accessories,,12,,1779.5299253398966,2022-07-09,10:23,Credit card,684.4345866691909,4.761905,1095.0953386707056,5.092407624540119,17.974855,102.630867,ABF-93-AQ9H,57.036215555765914,1095.0953386707056
10827,,D,Luang Prabang,Normal,Male,Sports and travel,,14,,1504.1220706148033,2022-12-14,11:23,Ewallet,578.5084886980012,4.761905,925.613581916802,8.139107567830962,19.889271,102.133453,CGY-39-UE6U,41.32203490700009,925.613581916802
10828,,E,Chiang Mai,Member,Male,Health and beauty,,13,,804.3094000546453,2022-07-14,15:44,Ewallet,309.34976925178665,4.761905,494.95963080285867,18.48482197190068,18.796143,98.979263,JFC-88-DHBZ,23.79613609629128,494.95963080285867
10829,,B,Bangkok,Member,Female,Food and beverages,,17,,3043.3274402757634,2022-11-30,14:21,Ewallet,1170.5105539522167,4.761905,1872.816886323547,5.325941041027788,13.736717,100.523186,KWP-21-DHTX,68.85356199718922,1872.816886323547
10830,,C,Chiang Mai,Member,Male,Home and lifestyle,,16,,3221.0088111856217,2022-03-24,13:10,Cash,1238.8495427637006,4.761905,1982.159268421921,18.571924293454728,18.796143,98.979263,FIU-13-655M,77.42809642273129,1982.159268421921
10831,,E,Luang Prabang,Normal,Female,Fashion accessories,,16,,4563.531624611282,2022-09-08,12:58,Credit card,1755.204471004339,4.761905,2808.3271536069424,6.698789121922511,19.889271,102.133453,VOC-60-FMM4,109.70027943777119,2808.3271536069424
10832,,D,Bangkok,Normal,Female,Food and beverages,,19,,5345.53931502003,2022-03-11,13:40,Ewallet,2055.9766596230884,4.761905,3289.5626553969414,6.996111949382514,13.736717,100.523186,YDU-28-S1BB,108.20929787489939,3289.5626553969414
10833,,C,Bangkok,Normal,Male,Fashion accessories,,19,,3085.94468285294,2022-10-19,17:42,Credit card,1186.9018010972845,4.761905,1899.0428817556553,7.630248662853836,13.736717,100.523186,RPJ-06-QZ04,62.4685158472255,1899.0428817556553
10834,,C,Luang Prabang,Normal,Male,Fashion accessories,,16,,2594.0841846544026,2022-12-06,17:47,Ewallet,997.7246864055394,4.761905,1596.359498248863,16.990779874327945,19.889271,102.133453,OYS-37-V7LE,62.35779290034621,1596.359498248863
10835,,D,Chiang Mai,Normal,Female,Home and lifestyle,,10,,938.9195314611676,2022-07-07,10:04,Cash,361.1228967158337,4.761905,577.7966347453339,12.172798630135691,18.796143,98.979263,GSN-43-05G2,36.11228967158337,577.7966347453339
10836,,E,Vientiane,Normal,Female,Home and lifestyle,,16,,1902.987789425178,2022-05-21,15:29,Cash,731.9183805481454,4.761905,1171.0694088770326,7.177949453450635,17.974855,102.630867,LVY-38-C6IE,45.744898784259085,1171.0694088770326
10837,,A,Chiang Mai,Member,Male,Sports and travel,,13,,3804.742887964614,2022-05-20,18:13,Cash,1463.362649217159,4.761905,2341.3802387474548,15.302027294979874,18.796143,98.979263,WGK-77-FTO0,112.56635763208915,2341.3802387474548
10838,,D,Vientiane,Normal,Male,Sports and travel,,12,,1064.0323541178307,2022-03-16,15:30,Cash,409.24321312224254,4.761905,654.7891409955881,19.11032549488666,17.974855,102.630867,GCB-55-X0UD,34.10360109352021,654.7891409955881
10839,,D,Chiang Mai,Normal,Male,Food and beverages,,14,,4254.066350146892,2022-04-10,10:00,Ewallet,1636.1793654411122,4.761905,2617.8869847057795,13.586772113712078,18.796143,98.979263,DRI-92-1ECO,116.86995467436516,2617.8869847057795
10840,,D,Luang Prabang,Member,Female,Home and lifestyle,,11,,2015.5522536154617,2022-05-25,16:34,Credit card,775.212405236716,4.761905,1240.3398483787457,6.480500085808077,19.889271,102.133453,GMY-17-SB4K,70.47385502151964,1240.3398483787457
10841,,C,Chiang Mai,Normal,Female,Health and beauty,,17,,2902.2019444693933,2022-06-24,16:52,Ewallet,1116.2315171036128,4.761905,1785.9704273657806,5.821259092663097,18.796143,98.979263,NDM-86-9ISS,65.6606774766831,1785.9704273657806
10842,,B,Chiang Mai,Member,Female,Food and beverages,,18,,1753.3076216121394,2022-11-05,10:26,Cash,674.3490852354382,4.761905,1078.9585363767012,16.938085398136412,18.796143,98.979263,VJZ-51-ORHX,37.463838068635454,1078.9585363767012
10843,,A,Luang Prabang,Member,Male,Electronic accessories,,14,,3136.0101517562302,2022-08-09,17:44,Cash,1206.1577506754732,4.761905,1929.852401080757,14.391254785616525,19.889271,102.133453,THJ-97-UTGC,86.15412504824808,1929.852401080757
10844,,E,Luang Prabang,Member,Male,Fashion accessories,,12,,2058.718017290213,2022-11-19,18:21,Ewallet,791.8146220346973,4.761905,1266.9033952555158,18.83986008686902,19.889271,102.133453,OBZ-89-JRL2,65.98455183622478,1266.9033952555158
10845,,E,Bangkok,Normal,Female,Fashion accessories,,19,,2819.0755554913126,2022-01-10,11:08,Ewallet,1084.2598290351202,4.761905,1734.8157264561924,13.208752265719818,13.736717,100.523186,IBP-89-XKRQ,57.06630679132212,1734.8157264561924
10846,,B,Chiang Mai,Member,Female,Sports and travel,,16,,1932.3874693148146,2022-02-15,11:53,Credit card,743.2259497364671,4.761905,1189.1615195783475,5.9359310486458,18.796143,98.979263,NZX-82-LWPY,46.451621858529194,1189.1615195783475
10847,,D,Luang Prabang,Member,Male,Health and beauty,,10,,692.8656878386671,2022-12-05,13:47,Credit card,266.48680301487195,4.761905,426.37888482379515,11.055302749979752,19.889271,102.133453,DWX-39-9R9T,26.648680301487197,426.37888482379515
10848,,A,Luang Prabang,Normal,Female,Home and lifestyle,,19,,3553.480895762414,2022-04-27,15:19,Credit card,1366.7234214470823,4.761905,2186.757474315332,14.869860328871267,19.889271,102.133453,SUB-97-NAS4,71.93281165510959,2186.757474315332
10849,,E,Bangkok,Member,Male,Home and lifestyle,,12,,1600.2739991429466,2022-01-04,12:10,Credit card,615.4899996703641,4.761905,984.7839994725827,10.773280264058947,13.736717,100.523186,YYB-34-G3CX,51.29083330586367,984.7839994725827
10850,,F,Luang Prabang,Normal,Male,Sports and travel,,18,,4248.809150052974,2022-11-09,17:28,Cash,1634.1573654049898,4.761905,2614.6517846479837,19.993870951103496,19.889271,102.133453,VKZ-08-DU7T,90.78652030027722,2614.6517846479837
10851,,E,Bangkok,Normal,Male,Electronic accessories,,11,,2641.273940302576,2022-08-26,14:32,Cash,1015.8745924240677,4.761905,1625.3993478785085,11.080679205106176,13.736717,100.523186,HRN-04-SPE3,92.35223567491525,1625.3993478785085
10852,,D,Luang Prabang,Member,Female,Food and beverages,,18,,2490.260813996888,2022-10-21,17:18,Credit card,957.7926207680337,4.761905,1532.468193228854,13.193541896713253,19.889271,102.133453,QIC-54-711T,53.210701153779645,1532.468193228854
10853,,F,Bangkok,Normal,Female,Food and beverages,,10,,2259.713777273578,2022-01-31,13:40,Credit card,869.1206835667608,4.761905,1390.5930937068174,8.380880489355192,13.736717,100.523186,KCG-86-JJOV,86.91206835667609,1390.5930937068174
10854,,B,Chiang Mai,Normal,Male,Health and beauty,,13,,1550.3223121446908,2022-05-10,12:29,Cash,596.2778123633426,4.761905,954.0444997813482,7.2820730645328755,18.796143,98.979263,CUW-69-YQPS,45.86752402794943,954.0444997813482
10855,,A,Luang Prabang,Member,Male,Sports and travel,,19,,4580.2382076362355,2022-08-29,14:47,Cash,1761.6300798600905,4.761905,2818.608127776145,14.679583078448763,19.889271,102.133453,DOQ-03-0YNS,92.71737262421529,2818.608127776145
10856,,B,Luang Prabang,Member,Female,Sports and travel,,15,,842.7008676263658,2022-03-22,17:37,Cash,324.115718317833,4.761905,518.5851493085328,13.829191203735231,19.889271,102.133453,TEK-84-IUFA,21.6077145545222,518.5851493085328
10857,,B,Chiang Mai,Member,Male,Electronic accessories,,16,,1462.6924706589014,2022-01-25,12:15,Credit card,562.5740271765005,4.761905,900.1184434824008,5.065082861094264,18.796143,98.979263,ANV-21-3A9F,35.16087669853128,900.1184434824008
10858,,A,Chiang Mai,Member,Female,Food and beverages,,12,,1388.427025151201,2022-09-18,17:44,Credit card,534.0103942889234,4.761905,854.4166308622775,9.271723021966132,18.796143,98.979263,KWF-53-23RH,44.50086619074362,854.4166308622775
10859,,A,Chiang Mai,Normal,Female,Sports and travel,,18,,4553.3380790968495,2022-02-17,14:37,Cash,1751.2838765757115,4.761905,2802.0542025211384,14.653693595193715,18.796143,98.979263,YII-17-EVPL,97.29354869865064,2802.0542025211384
10860,,E,Bangkok,Member,Female,Home and lifestyle,,13,,900.3517354253008,2022-02-21,12:07,Cash,346.2891290097311,4.761905,554.0626064155698,17.183740185986743,13.736717,100.523186,GSW-07-7YQG,26.637625308440853,554.0626064155698
10861,,E,Luang Prabang,Member,Male,Health and beauty,,14,,1412.5280031245325,2022-11-26,13:24,Ewallet,543.2800012017433,4.761905,869.2480019227893,9.685529795597663,19.889271,102.133453,DOU-10-ZPFB,38.805714371553094,869.2480019227893
10862,,A,Luang Prabang,Member,Male,Food and beverages,,17,,2469.118546332958,2022-05-29,14:48,Ewallet,949.6609793588299,4.761905,1519.457566974128,14.711545539332807,19.889271,102.133453,BDA-86-3TPI,55.86241055051941,1519.457566974128
10863,,F,Vientiane,Normal,Male,Electronic accessories,,12,,652.625981757082,2022-04-09,18:07,Cash,251.00999298349308,4.761905,401.6159887735889,8.978868952262694,17.974855,102.630867,WBM-68-NXCL,20.91749941529109,401.6159887735889
10864,,C,Vientiane,Normal,Male,Health and beauty,,17,,4252.574711154886,2022-03-08,14:50,Cash,1635.6056581364946,4.761905,2616.9690530183916,15.355698419438543,17.974855,102.630867,FQI-57-WCPV,96.21209753744085,2616.9690530183916
10865,,E,Luang Prabang,Normal,Female,Fashion accessories,,10,,1976.2733891475498,2022-07-29,18:31,Ewallet,760.1051496721345,4.761905,1216.1682394754152,15.469219979936938,19.889271,102.133453,XAQ-17-YGYA,76.01051496721345,1216.1682394754152
10866,,C,Bangkok,Normal,Male,Home and lifestyle,,17,,4865.002890628477,2022-09-05,16:58,Credit card,1871.1549579340294,4.761905,2993.847932694447,6.953351982793851,13.736717,100.523186,WQZ-38-TY5Z,110.06793870200173,2993.847932694447
10867,,F,Bangkok,Normal,Female,Electronic accessories,,19,,1141.2933007720303,2022-04-29,17:34,Cash,438.9589618353963,4.761905,702.3343389366341,14.976346759655074,13.736717,100.523186,TJV-25-8O1V,23.103103254494542,702.3343389366341
10868,,A,Vientiane,Member,Male,Health and beauty,,17,,2083.546822247136,2022-08-16,15:27,Cash,801.3641624027445,4.761905,1282.1826598443913,10.003507725205544,17.974855,102.630867,MYC-87-CADQ,47.139068376632025,1282.1826598443913
10869,,F,Vientiane,Normal,Male,Sports and travel,,15,,3631.8814640031387,2022-04-13,13:28,Cash,1396.8774861550532,4.761905,2235.0039778480855,7.588923973889411,17.974855,102.630867,MAV-67-AONK,93.12516574367022,2235.0039778480855
10870,,E,Vientiane,Normal,Male,Fashion accessories,,14,,3185.5438867942667,2022-10-16,12:03,Credit card,1225.2091872285641,4.761905,1960.3346995657027,12.505418491606612,17.974855,102.630867,MLK-29-JY5B,87.51494194489744,1960.3346995657027
10871,,B,Vientiane,Normal,Male,Electronic accessories,,18,,2073.5088220300327,2022-08-28,11:36,Ewallet,797.5033930884741,4.761905,1276.0054289415586,11.78445025863082,17.974855,102.630867,MHC-07-UK7N,44.305744060470786,1276.0054289415586
10872,,A,Vientiane,Member,Male,Sports and travel,,15,,3103.1821663754426,2022-08-20,17:20,Credit card,1193.5316024520932,4.761905,1909.6505639233492,16.608122165929956,17.974855,102.630867,FZI-79-MDHC,79.56877349680622,1909.6505639233492
10873,,D,Chiang Mai,Member,Female,Home and lifestyle,,10,,2583.7698980801597,2022-10-17,11:06,Credit card,993.7576531077536,4.761905,1590.0122449724058,6.267732637418278,18.796143,98.979263,ZAT-51-G2NO,99.37576531077536,1590.0122449724058
10874,,C,Luang Prabang,Normal,Male,Fashion accessories,,15,,910.1847430049975,2022-06-03,17:10,Cash,350.0710550019221,4.761905,560.1136880030754,16.846299032476715,19.889271,102.133453,YYV-49-P0WD,23.338070333461474,560.1136880030754
10875,,F,Luang Prabang,Member,Male,Food and beverages,,10,,2385.8338318604783,2022-06-19,13:34,Cash,917.6283968694147,4.761905,1468.2054349910636,6.591235431639435,19.889271,102.133453,ALV-29-3096,91.76283968694148,1468.2054349910636
10876,,A,Vientiane,Normal,Male,Sports and travel,,15,,1763.1785539445045,2022-06-08,17:25,Ewallet,678.1455976709633,4.761905,1085.0329562735412,8.111885421185928,17.974855,102.630867,UZW-89-QGXX,45.209706511397556,1085.0329562735412
10877,,F,Luang Prabang,Member,Male,Health and beauty,,12,,3581.296020226493,2022-04-23,11:54,Credit card,1377.4215462409588,4.761905,2203.874473985534,12.738231774945065,19.889271,102.133453,MPF-99-PFDQ,114.78512885341324,2203.874473985534
10878,,A,Luang Prabang,Member,Male,Electronic accessories,,15,,2879.0588633083225,2022-02-20,17:36,Ewallet,1107.3303320416626,4.761905,1771.7285312666602,11.947619000336367,19.889271,102.133453,TLX-60-8IS8,73.82202213611083,1771.7285312666602
10879,,E,Chiang Mai,Normal,Female,Fashion accessories,,15,,910.2061122619964,2022-02-05,16:11,Credit card,350.07927394692166,4.761905,560.1268383150747,19.83288462101072,18.796143,98.979263,IAX-05-DDRH,23.33861826312811,560.1268383150747
10880,,E,Chiang Mai,Member,Male,Sports and travel,,10,,1568.9196088346437,2022-01-13,18:39,Cash,603.4306187825553,4.761905,965.4889900520884,13.84210569893659,18.796143,98.979263,NRC-78-FNPV,60.343061878255526,965.4889900520884
10881,,E,Bangkok,Normal,Female,Food and beverages,,18,,5458.339496467193,2022-12-07,14:51,Ewallet,2099.3613447950743,4.761905,3358.978151672119,9.911533928703708,13.736717,100.523186,XHS-11-F3SZ,116.63118582194858,3358.978151672119
10882,,F,Bangkok,Normal,Male,Electronic accessories,,17,,4112.248630139424,2022-08-06,12:14,Credit card,1581.634088515163,4.761905,2530.614541624261,18.502233028159786,13.736717,100.523186,FLB-02-64J2,93.03729932442135,2530.614541624261
10883,,D,Vientiane,Normal,Female,Electronic accessories,,11,,1431.369950543282,2022-08-31,15:19,Cash,550.5269040551084,4.761905,880.8430464881735,9.683224351737554,17.974855,102.630867,TNC-83-SFFW,50.04790036864622,880.8430464881735
10884,,E,Bangkok,Member,Male,Sports and travel,,11,,2217.2644617376573,2022-08-11,13:12,Cash,852.7940237452528,4.761905,1364.4704379924046,9.106634527824351,13.736717,100.523186,ZIU-35-BWDG,77.52672943138663,1364.4704379924046
10885,,A,Vientiane,Member,Male,Food and beverages,,14,,2908.7289344553305,2022-07-27,16:30,Credit card,1118.7418978674348,4.761905,1789.9870365878958,12.41557692798289,17.974855,102.630867,RWT-55-YVD0,79.91013556195962,1789.9870365878958
10886,,E,Bangkok,Normal,Female,Home and lifestyle,,19,,1103.3399142690587,2022-09-26,14:16,Cash,424.36150548809945,4.761905,678.9784087809592,18.697621767096187,13.736717,100.523186,XKM-30-QD6I,22.334816078321023,678.9784087809592
10887,,B,Luang Prabang,Normal,Male,Home and lifestyle,,11,,1083.4634131727748,2022-08-10,14:28,Credit card,416.71669737414413,4.761905,666.7467157986307,15.627713828882579,19.889271,102.133453,FQR-72-W3EZ,37.883336124922195,666.7467157986307
10888,,E,Luang Prabang,Member,Female,Fashion accessories,,10,,1954.6200396117924,2022-10-15,15:48,Credit card,751.7769383122278,4.761905,1202.8431012995645,15.162248232009958,19.889271,102.133453,PCO-09-RH3T,75.17769383122278,1202.8431012995645
10889,,F,Bangkok,Normal,Male,Sports and travel,,11,,1723.8723172833706,2022-01-12,12:53,Credit card,663.0278143397579,4.761905,1060.8445029436127,15.891158975581444,13.736717,100.523186,HNA-57-NYJ9,60.275255849068905,1060.8445029436127
10890,,D,Luang Prabang,Member,Female,Fashion accessories,,14,,1419.7376448533853,2022-07-06,16:38,Credit card,546.0529403282251,4.761905,873.6847045251602,14.894609161638323,19.889271,102.133453,GCI-37-5ERL,39.00378145201608,873.6847045251602
10891,,B,Luang Prabang,Member,Female,Home and lifestyle,,19,,4804.983550228999,2022-06-18,16:40,Cash,1848.0705962419227,4.761905,2956.9129539870764,16.396945395019188,19.889271,102.133453,LUO-99-PLZF,97.26687348641698,2956.9129539870764
10892,,F,Vientiane,Member,Female,Electronic accessories,,16,,2866.218703623653,2022-10-20,11:50,Credit card,1102.3918090860202,4.761905,1763.8268945376324,7.891430325937002,17.974855,102.630867,YTC-15-R8IJ,68.89948806787626,1763.8268945376324
10893,,F,Luang Prabang,Normal,Male,Fashion accessories,,14,,1856.3022382153308,2022-11-20,16:31,Credit card,713.9623993135888,4.761905,1142.339838901742,7.658874301424023,19.889271,102.133453,UOT-37-ET2M,50.997314236684915,1142.339838901742
10894,,F,Bangkok,Normal,Female,Food and beverages,,10,,940.3611006809397,2022-04-16,15:32,Credit card,361.677346415746,4.761905,578.6837542651937,10.432450156871056,13.736717,100.523186,PKO-37-RSBR,36.1677346415746,578.6837542651937
10895,,A,Luang Prabang,Member,Male,Health and beauty,,16,,3374.4395892131843,2022-06-25,16:47,Cash,1297.8613804666093,4.761905,2076.578208746575,17.764396681937487,19.889271,102.133453,JFX-71-8IWF,81.11633627916308,2076.578208746575
10896,,F,Vientiane,Normal,Female,Home and lifestyle,,15,,3378.4190803793463,2022-12-15,11:03,Ewallet,1299.3919539920562,4.761905,2079.02712638729,15.716813232450646,17.974855,102.630867,BFU-24-2CIX,86.62613026613708,2079.02712638729
10897,,A,Bangkok,Normal,Female,Home and lifestyle,,16,,3617.5244209607163,2022-02-10,16:19,Credit card,1391.3555465233524,4.761905,2226.1688744373637,13.497100142641537,13.736717,100.523186,UNH-61-9AFW,86.95972165770952,2226.1688744373637
10898,,F,Vientiane,Member,Female,Food and beverages,,11,,1202.02185042569,2022-11-08,15:45,Ewallet,462.31609631757306,4.761905,739.7057541081169,5.291711562171797,17.974855,102.630867,DDE-11-WFT0,42.02873602887028,739.7057541081169
10899,,C,Luang Prabang,Member,Male,Fashion accessories,,14,,2895.0318022893616,2022-11-21,18:36,Ewallet,1113.4737701112929,4.761905,1781.5580321780687,8.537034259037998,19.889271,102.133453,DUO-00-LP2X,79.53384072223521,1781.5580321780687
10900,,B,Luang Prabang,Normal,Male,Sports and travel,,17,,4885.896574674249,2022-09-06,12:21,Credit card,1879.1909902593266,4.761905,3006.7055844149227,17.052709138248485,19.889271,102.133453,CLI-97-1Q6S,110.54064648584274,3006.7055844149227
10901,,C,Luang Prabang,Member,Male,Electronic accessories,,16,,2301.2604191740284,2022-09-24,13:24,Ewallet,885.10016122078,4.761905,1416.1602579532482,8.63730039626328,19.889271,102.133453,PJS-25-4EBR,55.31876007629875,1416.1602579532482
10902,,F,Chiang Mai,Normal,Female,Health and beauty,,15,,1601.9910373031921,2022-08-10,11:41,Ewallet,616.1503989627662,4.761905,985.8406383404259,15.95435295786421,18.796143,98.979263,RDR-76-V3BO,41.076693264184414,985.8406383404259
10903,,B,Vientiane,Member,Male,Sports and travel,,15,,3791.383112480972,2022-04-23,14:28,Credit card,1458.224274031143,4.761905,2333.158838449829,7.76951397394826,17.974855,102.630867,WDW-17-TQBO,97.2149516020762,2333.158838449829
10904,,B,Bangkok,Member,Male,Sports and travel,,10,,979.8956444145736,2022-10-11,18:09,Cash,376.8829401594514,4.761905,603.0127042551222,14.095513372990379,13.736717,100.523186,KSW-83-9UNI,37.68829401594514,603.0127042551222
10905,,D,Luang Prabang,Normal,Female,Food and beverages,,10,,1179.746673026719,2022-10-05,16:46,Ewallet,453.7487203948919,4.761905,725.997952631827,14.423170500507526,19.889271,102.133453,RLA-19-I4JI,45.37487203948919,725.997952631827
10906,,C,Chiang Mai,Normal,Female,Fashion accessories,,16,,1250.680680337764,2022-07-22,14:39,Credit card,481.03103089914,4.761905,769.649649438624,16.279493385297222,18.796143,98.979263,FSO-86-JB57,30.06443943119625,769.649649438624
10907,,D,Chiang Mai,Normal,Male,Home and lifestyle,,12,,1459.767866152968,2022-12-07,11:19,Credit card,561.4491792896031,4.761905,898.318686863365,11.575136013434598,18.796143,98.979263,LNR-58-UEUG,46.78743160746693,898.318686863365
10908,,B,Vientiane,Normal,Male,Home and lifestyle,,15,,2380.306758238416,2022-09-19,15:22,Ewallet,915.5025993224676,4.761905,1464.8041589159484,14.490120486282088,17.974855,102.630867,NHK-16-TKTQ,61.03350662149784,1464.8041589159484
10909,,A,Luang Prabang,Normal,Male,Food and beverages,,14,,961.5346174724875,2022-10-09,17:28,Ewallet,369.82100672018754,4.761905,591.7136107523,12.304546830804274,19.889271,102.133453,TBE-59-611S,26.41578619429911,591.7136107523
10910,,B,Vientiane,Member,Female,Fashion accessories,,12,,3343.731801999578,2022-05-24,13:24,Ewallet,1286.0506930767606,4.761905,2057.681108922817,19.210070680974695,17.974855,102.630867,QJS-29-3Z2X,107.17089108973005,2057.681108922817
10911,,D,Luang Prabang,Member,Female,Food and beverages,,15,,2783.3316896450738,2022-08-31,16:33,Credit card,1070.5121883250283,4.761905,1712.8195013200454,12.828210905277611,19.889271,102.133453,DHC-77-02BT,71.36747922166856,1712.8195013200454
10912,,C,Luang Prabang,Normal,Female,Home and lifestyle,,12,,2458.883331492215,2022-09-27,18:22,Credit card,945.7243582662365,4.761905,1513.1589732259786,8.143968246922817,19.889271,102.133453,IPJ-69-OI6V,78.81036318885305,1513.1589732259786
10913,,F,Luang Prabang,Member,Female,Sports and travel,,17,,2525.0830434358686,2022-02-04,14:18,Cash,971.1857859368725,4.761905,1553.8972574989962,15.018388237079545,19.889271,102.133453,WOQ-02-N2Z7,57.12857564334544,1553.8972574989962
10914,,F,Chiang Mai,Normal,Female,Electronic accessories,,16,,3618.514554944273,2022-10-25,18:22,Cash,1391.7363672862589,4.761905,2226.7781876580143,13.227009923126202,18.796143,98.979263,LCG-52-HDCO,86.98352295539118,2226.7781876580143
10915,,C,Vientiane,Member,Male,Fashion accessories,,18,,2956.738523782824,2022-02-22,12:04,Credit card,1137.2071245318552,4.761905,1819.5313992509684,17.057442458302198,17.974855,102.630867,ICI-59-6K8K,63.178173585103075,1819.5313992509684
10916,,F,Vientiane,Member,Male,Health and beauty,,14,,3499.182139322852,2022-12-22,12:34,Cash,1345.839284354943,4.761905,2153.342854967909,7.653673963898654,17.974855,102.630867,CHX-28-ZAON,96.1313774539245,2153.342854967909
10917,,F,Vientiane,Normal,Male,Health and beauty,,10,,2655.6455731400592,2022-05-30,16:24,Ewallet,1021.4021435154073,4.761905,1634.2434296246518,8.914094040108573,17.974855,102.630867,LZI-54-IXA3,102.14021435154072,1634.2434296246518
10918,,D,Bangkok,Normal,Female,Sports and travel,,19,,4306.934612719423,2022-01-13,14:11,Cash,1656.5133125843934,4.761905,2650.4213001350295,18.824436610965833,13.736717,100.523186,JIY-10-NOUJ,87.18491118865228,2650.4213001350295
10919,,C,Bangkok,Normal,Female,Food and beverages,,17,,3055.703436750099,2022-09-24,13:51,Cash,1175.270552596192,4.761905,1880.4328841539073,18.95039169869444,13.736717,100.523186,UFC-07-07LP,69.13356191742305,1880.4328841539073
10920,,E,Chiang Mai,Member,Male,Food and beverages,,11,,2809.290342722371,2022-04-07,12:44,Credit card,1080.4962856624504,4.761905,1728.7940570599208,11.633851497123365,18.796143,98.979263,OIS-39-JYBH,98.22693506022277,1728.7940570599208
10921,,A,Chiang Mai,Normal,Male,Home and lifestyle,,15,,2707.7127144789115,2022-03-27,17:41,Credit card,1041.4279671072736,4.761905,1666.2847473716379,5.7162677317764485,18.796143,98.979263,EWT-95-4K7N,69.4285311404849,1666.2847473716379
10922,,A,Chiang Mai,Normal,Male,Sports and travel,,10,,809.9257513608787,2022-11-05,10:34,Ewallet,311.50990436956874,4.761905,498.41584699131,9.598326029389396,18.796143,98.979263,JVU-91-XFUT,31.150990436956874,498.41584699131
10923,,F,Vientiane,Normal,Female,Home and lifestyle,,15,,1233.726870652014,2022-09-22,11:15,Cash,474.51033486615927,4.761905,759.2165357858548,8.706839816319171,17.974855,102.630867,AUN-54-LG2W,31.63402232441062,759.2165357858548
10924,,A,Vientiane,Normal,Female,Home and lifestyle,,13,,3882.2110119595436,2022-03-12,16:53,Credit card,1493.1580815229015,4.761905,2389.0529304366423,11.220152779923826,17.974855,102.630867,VZF-09-UZPS,114.85831396330012,2389.0529304366423
10925,,C,Luang Prabang,Normal,Female,Health and beauty,,14,,1505.3693507866694,2022-01-17,10:18,Credit card,578.9882118410267,4.761905,926.3811389456428,9.767009283178814,19.889271,102.133453,WDF-97-8OUY,41.356300845787615,926.3811389456428
